gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
SERPING1	11	57597553	57614853	NA	1024
SERPINH1	11	75562055	75572804	NA	1161
SERPINI1	3	167735643	167825569	NA	3
SERPINI2	3	167441788	167474132	NA	1862
SERTAD1	19	40422500	40426025	NA	893
SERTAD2	2	64631620	64653912	NA	1078
SERTAD3	19	40440840	40444375	NA	893
SERTAD4	1	210232849	210243095	NA	273
SERTM1	13	36673911	36697838	NA	864
SESN1	6	108986436	109094505	NA	2
SESN2	1	28259451	28282491	NA	800
SESN3	11	95165512	95232541	NA	1311
SESTD1	2	179101691	179264772	NA	243
SET	9	128683654	128696396	NA	1566
SETBP1	18	44680172	45068510	NA	115
SETD1A	16	30957293	30984662	NA	821
SETD1B	12	121804731	121832656	NA	1514
SETD2	3	47016407	47163977	NA	117
SETD3	14	99397745	99480896	NA	1343
SETD4	21	36034540	36060818	NA	107
SETD5	3	9397699	9478154	NA	657
SETD6	16	58515478	58520527	NA	1031
SETD7	4	139495934	139556769	NA	1649
SETD8	12	123383772	123409353	NA	1526
SETD9	5	56909259	56925532	NA	1019
SETDB1	1	150926338	150964744	NA	1736
SETDB2	13	49444292	49495003	NA	962
SETMAR	3	4303303	4317265	NA	617
SETSIP	1	92074435	92075472	NA	1287
SETX	9	132261439	132354985	NA	1594
SEZ6	17	28954928	29006440	NA	100
SEZ6L	22	26169473	26383597	NA	12
SEZ6L2	16	29871158	29899264	NA	101
SF1	11	64764603	64778844	NA	1079
SF3A1	22	30331987	30356947	NA	816
SF3A2	19	2236816	2248679	NA	602
SF3A3	1	37956979	37990089	NA	874
SF3B1	2	197391973	197435047	NA	261
SF3B14	2	24067583	24076444	NA	768
SF3B2	11	66052344	66068911	NA	16
SF3B3	16	70523787	70577668	NA	1123
SF3B4	1	149923316	149928630	NA	1728
SF3B5	6	144094880	144095617	NA	1684
SF3B6	2	24067583	24076444	NA	768
SF4	19	19276510	19320509	NA	732
SFI1	22	31496138	31618551	NA	103
SFMBT1	3	52903566	53046073	NA	123
SFMBT2	10	7158623	7411486	NA	9
SFN	1	26863137	26864457	NA	789
SFPQ	1	35183599	35193143	NA	853
SFR1	10	104122057	104126385	NA	1379
SFRP1	8	41261956	41309471	NA	112
SFRP2	4	153780589	153789076	NA	1758
SFRP4	7	37905932	37916923	NA	874
SFRP5	10	97766750	97771999	NA	1330
SFRS1	17	58003494	58007232	NA	1027
SFRS11	1	70205723	70251612	NA	1120
SFRS12	5	66144834	66180527	NA	1089
SFRS12IP1	5	64722873	64768607	NA	134
SFRS14	19	18990889	19033816	NA	91
SFRS15	21	31671036	31732094	NA	103
SFRS16	19	45040183	45070951	NA	928
SFRS17A	Y	1591594	1601714	NA	597
SFRS18	6	99400539	99414659	NA	1343
SFRS2	17	76734114	76737330	NA	1170
SFRS2B	11	95067165	95069122	NA	1310
SFRS3	6	36594378	36602935	NA	864
SFRS4	1	29147850	29181849	NA	807
SFRS5	14	69726901	69772005	NA	1117
SFRS6	20	43457909	43461551	NA	916
SFRS7	2	38743598	38751359	NA	880
SFRS8	12	131711136	131799602	NA	198
SFRS9	12	120461957	120469677	NA	1504
SFSWAP	12	131711086	131799738	NA	198
SFT2D1	6	166319727	166342606	NA	231
SFT2D2	1	168226016	168242850	NA	1868
SFT2D3	2	127701022	127703833	NA	1559
SFTA1P	10	10784438	10794914	NA	667
SFTA2	6	30931349	30932175	NA	820
SFTA3	14	36473288	36513785	NA	863
SFTPA1	10	79610938	79615443	NA	1192
SFTPA1B	10	79556587	79614135	NA	1192
SFTPA2	10	79555851	79560407	NA	1191
SFTPA2B	10	79556428	79560386	NA	1191
SFTPB	2	85657316	85668741	NA	1238
SFTPC	8	22161670	22164478	NA	754
SFTPD	10	79937739	79949105	NA	1194
SFXN1	5	175478510	175528681	NA	240
SFXN2	10	102714540	102739189	NA	1368
SFXN3	10	101031238	101041241	NA	1355
SFXN4	10	119140912	119165692	NA	186
SFXN5	2	72942035	73071836	NA	142
SGCA	17	50166004	50175932	NA	967
SGCB	4	52020694	52038319	NA	122
SGCD	5	156326756	156767787	NA	222
SGCE	7	94585223	94656209	NA	163
SGCG	13	23180920	23325165	NA	95
SGCZ	8	14089863	15238283	NA	86
SGEF	3	154121419	154256550	NA	27
SGIP1	1	66533382	66751139	NA	136
SGK1	6	134169245	134318058	NA	1608
SGK196	8	43102583	43122904	NA	114
SGK2	20	43558994	43585633	NA	917
SGK223	8	8317735	8381834	NA	648
SGK269	15	77114156	77181926	NA	1173
SGK3	8	66712417	66862022	NA	136
SGK493	2	42048583	42058498	NA	905
SGK494	17	28607963	28614193	NA	803
SGMS1	10	50305584	50623977	NA	1
SGMS2	4	107824564	107915047	NA	175
SGOL1	3	20160592	20186233	NA	92
SGOL2	2	200526141	200584095	NA	264
SGPL1	10	70815947	70881175	NA	1125
SGPP1	14	63684215	63728095	NA	133
SGPP2	2	222424602	222558898	NA	285
SGSH	17	80209279	80220400	NA	149
SGSM1	22	24806220	24926846	NA	96
SGSM2	17	2337511	2381054	NA	75
SGSM3	22	40370561	40410289	NA	893
SGTA	19	2754713	2783356	NA	606
SGTB	5	65665927	65722114	NA	1086
SH2B1	16	28846599	28874213	NA	805
SH2B2	7	102285061	102321711	NA	1365
SH2B3	12	111405947	111451623	NA	1435
SH2D1A	X	124346281	124373161	NA	1533
SH2D1B	1	162395265	162412138	NA	227
SH2D2A	1	156806242	156816848	NA	1781
SH2D3A	19	6752161	6767512	NA	636
SH2D3C	9	127738316	127778769	NA	1559
SH2D4A	8	19313569	19396218	NA	732
SH2D4B	10	80537901	80646560	NA	149
SH2D5	1	20719731	20732640	NA	743
SH2D6	2	85434794	85437029	NA	1236
SH2D7	15	78092584	78104051	NA	1180
SH3BGR	21	39445870	39515506	NA	110
SH3BGRL	X	81201803	81298547	NA	150
SH3BGRL2	6	79631282	79703656	NA	18
SH3BGRL3	1	26279721	26281522	NA	785
SH3BP1	22	37639676	37656043	NA	872
SH3BP2	4	2793022	2841096	NA	606
SH3BP4	2	234951972	235055714	NA	297
SH3BP5	3	15254355	15341394	NA	701
SH3BP5L	1	248810448	248825955	NA	2483
SH3D19	4	151120280	151228030	NA	217
SH3D20	17	45429351	45432916	NA	931
SH3D21	1	36306392	36321347	NA	862
SH3GL1	19	4360366	4400568	NA	618
SH3GL1P1	17	32040335	32042832	NA	829
SH3GL1P2	17	30624317	30626807	NA	818
SH3GL2	9	17578953	17797128	NA	89
SH3GL3	15	83447227	83618741	NA	152
SH3GLB1	1	86704569	86748184	NA	1246
SH3GLB2	9	129007792	129028353	NA	1569
SH3KBP1	X	19533964	19887626	NA	91
SH3PXD2A	10	103594026	103855406	NA	21
SH3PXD2B	5	172325180	172454523	NA	237
SH3RF1	4	169094209	169271098	NA	234
SH3RF2	5	145936562	146063316	NA	212
SH3RF3	2	109129540	109504636	NA	177
SH3TC1	4	8199332	8241103	NA	647
SH3TC2	5	148982149	149063174	NA	215
SH3YL1	2	218135	264866	NA	73
SHANK1	19	50661826	50716938	NA	971
SHANK2	11	70467855	71224796	NA	140
SHANK3	22	50674641	50733212	NA	121
SHARPIN	8	144098632	144104237	NA	1684
SHB	9	37915897	38069213	NA	109
SHBG	17	7614063	7633383	NA	643
SHC1	1	154962297	154974483	NA	1767
SHC2	19	416582	460996	NA	588
SHC3	9	89005770	89178767	NA	19
SHC4	15	48823736	48963444	NA	119
SHCBP1	16	46580554	46621399	NA	940
SHCBP1L	1	182899864	182953418	NA	1980
SHD	19	4278600	4290723	NA	617
SHE	1	154479477	154502050	NA	1763
SHF	15	45167213	45201175	NA	929
SHFM1	7	96688766	96709891	NA	1322
SHH	7	155802863	155812273	NA	1773
SHISA2	13	26044596	26051060	NA	783
SHISA3	4	42397838	42402487	NA	908
SHISA4	1	201888668	201892587	NA	2125
SHISA5	3	48467797	48504826	NA	954
SHISA6	17	11241422	11564063	NA	10
SHISA7	19	55428737	55442863	NA	1007
SHISA8	22	41909553	41914667	NA	904
SHISA9	16	12901619	13240416	NA	85
SHKBP1	19	40576850	40591399	NA	894
SHMT1	17	18327859	18363563	NA	90
SHMT2	12	57229572	57234935	NA	1021
SHOC2	10	110919542	111013667	NA	1431
SHOX	Y	624343	659411	NA	73
SHOX2	3	158096010	158106163	NA	1791
SHPK	17	3608261	3636322	NA	612
SHPRH	6	145884808	145964097	NA	1698
SHQ1	3	72749273	72848447	NA	1140
SHROOM1	5	132822140	132830898	NA	1598
SHROOM2	X	9786455	9949441	NA	82
SHROOM3	4	76435099	76783252	NA	18
SHROOM4	X	50591644	50814044	NA	121
SI	3	164978897	165078495	NA	230
SIAE	11	124635788	124676303	NA	191
SIAH1	16	48356363	48448398	NA	119
SIAH2	3	150741122	150763476	NA	1735
SIAH3	13	45780280	45851711	NA	934
SIDT1	3	113532370	113629575	NA	1451
SIDT2	11	117179193	117197445	NA	1479
SIGIRR	11	405715	417397	NA	588
SIGLEC1	20	3686969	3707128	NA	613
SIGLEC10	19	51410020	51417803	NA	977
SIGLEC11	19	49948992	49961172	NA	966
SIGLEC12	19	51491226	51501789	NA	977
SIGLEC14	19	51642552	51646879	NA	979
SIGLEC15	18	45825579	45842556	NA	934
SIGLEC16	19	49969654	49975819	NA	966
SIGLEC17P	19	51167327	51173524	NA	975
SIGLEC5	19	51611502	51630474	NA	978
SIGLEC6	19	51517818	51531856	NA	978
SIGLEC7	19	51142300	51153526	NA	975
SIGLEC8	19	51450996	51458454	NA	977
SIGLEC9	19	51124879	51136263	NA	975
SIGLECL1	19	51251077	51269328	NA	976
SIGMAR1	9	34634721	34637826	NA	849
SIK1	21	6111133	43427128	NA	916
SIK2	11	111602390	111726917	NA	179
SIK3	11	116843401	117098415	NA	184
SIKE	1	114773493	114780657	NA	1460
SIKE1	1	114769483	114780687	NA	1460
SIL1	5	138946720	139198376	NA	205
SILV	12	55954104	55966021	NA	1011
SIM1	6	100388873	100463675	NA	168
SIM2	21	36699132	36749917	NA	13
SIMC1	5	176238358	176345991	NA	241
SIN3A	15	75369378	75455783	NA	1160
SIN3B	19	16829386	16880353	NA	713
SIP1	14	39114284	39136895	NA	883
SIPA1	11	65638106	65650920	NA	1085
SIPA1L1	14	71529311	71741229	NA	141
SIPA1L2	1	232397965	232515497	NA	2358
SIPA1L3	19	37907220	38208372	NA	109
SIRPA	20	1894166	1939894	NA	599
SIRPB1	20	1564382	1620043	NA	74
SIRPB2	20	1474590	1491587	NA	596
SIRPD	20	1534250	1557697	NA	596
SIRPG	20	1629151	1657779	NA	597
SIRT1	10	67884668	67918390	NA	137
SIRT2	19	38878554	38899862	NA	881
SIRT3	11	215029	236362	NA	586
SIRT4	12	120302320	120313242	NA	1502
SIRT5	6	13574528	13615158	NA	688
SIRT6	19	4174108	4182599	NA	616
SIRT7	17	81911938	81918182	NA	1209
SIT1	9	35649300	35650950	NA	856
SIVA1	14	104753132	104759659	NA	1384
SIX1	14	60644698	60649437	NA	1047
SIX2	2	45005184	45009403	NA	928
SIX3	2	44941897	44946077	NA	927
SIX4	14	60709537	60724134	NA	1048
SIX5	19	45764784	45769239	NA	934
SIX6	14	60509219	60511807	NA	1046
SKA1	18	50375021	50394168	NA	969
SKA2	17	59109946	59155439	NA	129
SKA3	13	21153594	21176602	NA	746
SKAP1	17	48133439	48430232	NA	14
SKAP2	7	26667061	26864743	NA	98
SKI	1	2228694	2310213	NA	602
SKIDA1	10	21513479	21525682	NA	749
SKIL	3	170357684	170396849	NA	1884
SKINTL	1	48101714	48182428	NA	118
SKIV2L	6	31958803	31969755	NA	828
SKIV2L2	5	55307747	55425581	NA	125
SKOR1	15	67819703	67833836	NA	1102
SKOR2	18	47212088	47249183	NA	945
SKP1	5	134156390	134177033	NA	1608
SKP1P2	12	16988746	16990628	NA	714
SKP2	5	36152042	36184041	NA	107
SLA	8	133036727	133103066	NA	199
SLA2	20	36612520	36646216	NA	864
SLAIN1	13	77697853	77764242	NA	147
SLAIN2	4	48341321	48426198	NA	119
SLAMF1	1	160609818	160647311	NA	1810
SLAMF6	1	160485029	160523262	NA	1809
SLAMF7	1	160739056	160754818	NA	1811
SLAMF8	1	159826688	159837492	NA	1804
SLAMF9	1	159951491	159954254	NA	1805
SLBP	4	1692730	1712741	NA	74
SLC10A1	14	69775834	69797289	NA	1117
SLC10A2	13	103043997	103066846	NA	1371
SLC10A3	X	154487305	154490690	NA	1763
SLC10A4	4	48483342	48489524	NA	954
SLC10A5	8	81693606	81695052	NA	1208
SLC10A6	4	86823467	86849263	NA	1247
SLC10A7	4	146253980	146521971	NA	212
SLC11A1	2	218382028	218396894	NA	2251
SLC11A2	12	50979782	51028275	NA	974
SLC12A1	15	48206300	48304078	NA	14
SLC12A2	5	128083790	128189688	NA	195
SLC12A3	16	56865206	56915850	NA	127
SLC12A4	16	67943473	67968694	NA	1103
SLC12A5	20	46021689	46060150	NA	936
SLC12A6	15	34229995	34338064	NA	846
SLC12A7	5	1050373	1112057	NA	593
SLC12A8	3	125082635	125212765	NA	192
SLC12A9	7	100852718	100867012	NA	1354
SLC13A1	7	123113533	123199971	NA	1524
SLC13A2	17	28473645	28497780	NA	802
SLC13A3	20	46557822	46684485	NA	940
SLC13A4	7	135681238	135728186	NA	1620
SLC13A5	17	6684712	6713421	NA	636
SLC14A1	18	45724122	45752520	NA	116
SLC14A2	18	45212981	45683095	NA	933
SLC15A1	13	98683800	98752675	NA	167
SLC15A2	3	121894323	121944187	NA	189
SLC15A3	11	60937082	60951785	NA	131
SLC15A4	12	128793193	128823996	NA	1567
SLC15A5	12	16188484	16277685	NA	88
SLC16A1	1	112911847	112956353	NA	1446
SLC16A10	6	111087502	111223403	NA	22
SLC16A11	17	7041629	7043923	NA	638
SLC16A12	10	89430293	89535556	NA	1267
SLC16A13	17	7036074	7040121	NA	638
SLC16A14	2	230034973	230068999	NA	2340
SLC16A2	X	74421414	74533929	NA	17
SLC16A3	17	82228405	82239499	NA	1212
SLC16A4	1	110362850	110391082	NA	1427
SLC16A5	17	75087726	75106160	NA	144
SLC16A6	17	68267025	68291264	NA	138
SLC16A7	12	59596039	59789854	NA	16
SLC16A8	22	38078136	38083163	NA	875
SLC16A9	10	59650763	59709891	NA	1040
SLC17A1	6	25782897	25832059	NA	97
SLC17A2	6	25912755	25930726	NA	782
SLC17A3	6	25845099	25874243	NA	782
SLC17A4	6	25754698	25781175	NA	781
SLC17A5	6	73593378	73654014	NA	1146
SLC17A6	11	22338120	22379500	NA	755
SLC17A7	19	49429397	49441551	NA	962
SLC17A8	12	100357078	100422059	NA	168
SLC17A9	20	62952646	62968597	NA	1065
SLC18A1	8	20144854	20183206	NA	738
SLC18A2	10	117241072	117279430	NA	1479
SLC18A3	10	49610300	49612720	NA	963
SLC18B1	6	132769367	132798608	NA	199
SLC19A1	21	45514714	45542471	NA	932
SLC19A2	1	169463910	169485970	NA	234
SLC19A3	2	227685209	227718029	NA	2322
SLC1A1	9	4490426	4587469	NA	619
SLC1A2	11	35251204	35420063	NA	106
SLC1A3	5	36606354	36688334	NA	864
SLC1A4	2	64988444	65023866	NA	16
SLC1A5	19	46774882	46788585	NA	941
SLC1A6	19	14950032	15010643	NA	699
SLC1A7	1	53087178	53142632	NA	990
SLC20A1	2	112645856	112663823	NA	1444
SLC20A2	8	42416461	42542213	NA	113
SLC22A1	6	160121830	160158718	NA	1806
SLC22A10	11	63289957	63311774	NA	133
SLC22A11	11	64555600	64572875	NA	1077
SLC22A12	11	64590809	64602353	NA	1077
SLC22A13	3	38265806	38278667	NA	109
SLC22A14	3	38305953	38318368	NA	877
SLC22A15	1	115976497	116070054	NA	183
SLC22A16	6	110424689	110476641	NA	1427
SLC22A17	14	23346310	23352912	NA	763
SLC22A18	11	2899720	2925246	NA	607
SLC22A18AS	11	2887344	2903945	NA	607
SLC22A2	6	160216761	160258931	NA	1807
SLC22A20	11	65213839	65242757	NA	1082
SLC22A23	6	3268973	3456559	NA	76
SLC22A24	11	63079939	63144221	NA	1066
SLC22A25	11	63163822	63229652	NA	133
SLC22A3	6	160348372	160452579	NA	28
SLC22A31	16	89195760	89200121	NA	1265
SLC22A4	5	132294451	132344206	NA	1594
SLC22A5	5	132369708	132395614	NA	199
SLC22A6	11	62976596	62985023	NA	1065
SLC22A7	6	43298259	43305538	NA	915
SLC22A8	11	62992823	63015845	NA	1065
SLC22A9	11	63369788	63410240	NA	1068
SLC23A1	5	139367195	139383350	NA	1648
SLC23A2	20	4852355	5010293	NA	77
SLC23A3	2	219161458	219170095	NA	2257
SLC24A1	15	65611404	65660918	NA	1085
SLC24A2	9	19507451	19787019	NA	91
SLC24A3	20	19212645	19722897	NA	91
SLC24A4	14	92322580	92501481	NA	161
SLC24A5	15	48120971	48142392	NA	952
SLC24A6	12	113299360	113335030	NA	1449
SLC25A1	22	19175574	19178863	NA	731
SLC25A10	17	81712235	81721016	NA	1208
SLC25A11	17	4937130	4940167	NA	622
SLC25A12	2	171783404	171894306	NA	236
SLC25A13	7	96120219	96322147	NA	164
SLC25A14	X	130339887	130373361	NA	1579
SLC25A15	13	40789410	40812460	NA	896
SLC25A16	10	68482332	68527523	NA	1107
SLC25A17	22	40769629	40819399	NA	896
SLC25A18	22	17563438	17590890	NA	89
SLC25A19	17	75272979	75289449	NA	1159
SLC25A2	5	141302628	141304063	NA	1663
SLC25A20	3	48856922	48898993	NA	119
SLC25A21	14	36677920	37172660	NA	13
SLC25A22	11	790474	798269	NA	591
SLC25A23	19	6436080	6459770	NA	634
SLC25A24	1	108134721	108200358	NA	1410
SLC25A25	9	128068199	128109258	NA	1562
SLC25A26	3	66133609	66378927	NA	136
SLC25A27	6	46652914	46678190	NA	117
SLC25A28	10	99610517	99620464	NA	20
SLC25A29	14	100291110	100306547	NA	1350
SLC25A3	12	98593624	98602000	NA	1337
SLC25A30	13	45393318	45418455	NA	931
SLC25A31	4	127730399	127774292	NA	1559
SLC25A32	8	103398637	103415335	NA	1373
SLC25A33	1	9539468	9582775	NA	82
SLC25A34	1	15736313	15741392	NA	705
SLC25A35	17	8287763	8295318	NA	648
SLC25A36	3	140941819	140979943	NA	1660
SLC25A37	8	23528849	23572550	NA	764
SLC25A38	3	39383323	39397328	NA	885
SLC25A39	17	44319624	44324849	NA	923
SLC25A3P1	1	53438369	53440020	NA	992
SLC25A4	4	185143262	185150384	NA	1997
SLC25A40	7	87834498	87876377	NA	1255
SLC25A41	19	6426036	6433779	NA	634
SLC25A42	19	19063993	19113031	NA	730
SLC25A43	X	119399059	119454474	NA	186
SLC25A44	1	156193931	156212796	NA	1776
SLC25A45	11	65375191	65383701	NA	1083
SLC25A46	5	110738135	110765161	NA	178
SLC25A47	14	100323341	100330378	NA	1350
SLC25A48	5	135834675	135888637	NA	1621
SLC25A5	X	119468399	119471396	NA	1496
SLC25A51	9	37877574	37904353	NA	109
SLC25A51P1	6	65787878	65789483	NA	1086
SLC25A52	18	31759695	31760880	NA	827
SLC25A53	X	104099213	104157027	NA	1379
SLC25A6	Y	1386151	1392146	NA	595
SLC26A1	4	979074	993440	NA	592
SLC26A10	12	57619909	57626151	NA	1024
SLC26A11	17	80220400	80253509	NA	1197
SLC26A2	5	149960736	149987400	NA	1729
SLC26A3	7	107765466	107803233	NA	1407
SLC26A4	7	107660634	107717807	NA	1406
SLC26A5	7	103352729	103446177	NA	171
SLC26A6	3	48625722	48635493	NA	119
SLC26A7	8	91209493	91398154	NA	160
SLC26A8	6	35943513	36024636	NA	859
SLC26A9	1	205913047	205943460	NA	2156
SLC27A1	19	17470443	17506168	NA	718
SLC27A2	15	50182195	50236392	NA	120
SLC27A3	1	153775291	153780157	NA	1758
SLC27A4	9	128340559	128361470	NA	1564
SLC27A5	19	58498332	58512065	NA	1031
SLC27A6	5	128965127	129033642	NA	24
SLC28A1	15	84884660	84945796	NA	19
SLC28A2	15	45252229	45275934	NA	930
SLC28A3	9	84275849	84368498	NA	153
SLC29A1	6	44219504	44234151	NA	922
SLC29A2	11	66362520	66372476	NA	1091
SLC29A3	10	71319252	71363390	NA	1129
SLC29A4	7	5282929	5304073	NA	625
SLC2A1	1	42925374	42959176	NA	912
SLC2A10	20	46709639	46736346	NA	941
SLC2A11	22	23856702	23886112	NA	767
SLC2A12	6	133987580	134052651	NA	1607
SLC2A13	12	39755020	40106087	NA	111
SLC2A14	12	7812511	7891196	NA	80
SLC2A2	3	170996347	171026979	NA	1889
SLC2A3	12	7919227	7936296	NA	645
SLC2A4	17	7281734	7288048	NA	640
SLC2A4RG	20	63739812	63744050	NA	1071
SLC2A5	1	9036945	9069828	NA	81
SLC2A6	9	133471093	133479154	NA	1603
SLC2A7	1	9003299	9026345	NA	653
SLC2A8	9	127397137	127407891	NA	194
SLC2A9	4	9826223	10040248	NA	82
SLC30A1	1	211575038	211578757	NA	2199
SLC30A10	1	219914263	219928651	NA	2262
SLC30A2	1	26038021	26046138	NA	783
SLC30A3	2	27254571	27263092	NA	12
SLC30A4	15	45482480	45522804	NA	932
SLC30A5	5	69093948	69131072	NA	1112
SLC30A6	2	32165840	32224112	NA	830
SLC30A7	1	100896075	100981755	NA	169
SLC30A8	8	116950272	117176714	NA	184
SLC30A9	4	41990505	42087534	NA	113
SLC31A1	9	113221527	113266937	NA	22
SLC31A2	9	113150957	113164142	NA	1448
SLC32A1	20	38724461	38729372	NA	880
SLC33A1	3	155826510	155854459	NA	221
SLC34A1	5	177384430	177398848	NA	1938
SLC34A2	4	25655812	25678746	NA	780
SLC34A3	9	137230756	137512077	NA	25
SLC35A1	6	87472924	87512339	NA	1252
SLC35A2	X	48903179	48911958	NA	958
SLC35A3	1	99969788	100026978	NA	168
SLC35A4	5	140564564	140569104	NA	1657
SLC35A5	3	112562009	112584437	NA	1443
SLC35B1	17	49700933	49707951	NA	964
SLC35B2	6	44254100	44257890	NA	922
SLC35B3	6	8413066	8435567	NA	649
SLC35B4	7	134289337	134317075	NA	1609
SLC35C1	11	45804071	45813016	NA	934
SLC35C2	20	46349527	46364458	NA	938
SLC35D1	1	66999331	67054397	NA	1096
SLC35D2	9	96313436	96383738	NA	164
SLC35D3	6	136922240	136925660	NA	1629
SLC35E1	19	16549836	16572382	NA	711
SLC35E2	1	1724837	1745999	NA	598
SLC35E2B	1	1661477	1692804	NA	597
SLC35E3	12	68746155	68766073	NA	1109
SLC35E4	22	30635805	30663299	NA	818
SLC35F1	6	117907525	118317676	NA	185
SLC35F2	11	107790990	107859188	NA	1407
SLC35F3	1	233904711	234324518	NA	296
SLC35F4	14	57563921	57865874	NA	15
SLC35F5	2	113712791	113756823	NA	1452
SLC35F6	2	26764273	26781231	NA	789
SLC35G1	10	93893972	93902734	NA	1301
SLC35G2	3	136819018	136855892	NA	203
SLC35G3	17	35192519	35194393	NA	853
SLC35G4	18	11609557	11610612	NA	673
SLC35G5	8	11330985	11332186	NA	671
SLC35G6	17	7481401	7483064	NA	642
SLC36A1	5	151436991	151492381	NA	1740
SLC36A2	5	151314977	151347590	NA	1739
SLC36A3	5	151276364	151303773	NA	1739
SLC36A4	11	93144170	93197975	NA	161
SLC37A1	21	42499631	42581440	NA	909
SLC37A2	11	125063116	125090516	NA	1539
SLC37A3	7	140333751	140398550	NA	206
SLC37A4	11	119024350	119030906	NA	1493
SLC38A1	12	46183055	46269425	NA	117
SLC38A10	17	81244810	81295339	NA	150
SLC38A11	2	164898198	164955525	NA	1843
SLC38A2	12	46358187	46372862	NA	938
SLC38A3	3	50205245	50220979	NA	968
SLC38A4	12	46764760	46825997	NA	117
SLC38A5	X	48458536	48470256	NA	954
SLC38A6	14	60981113	61083733	NA	1050
SLC38A7	16	58665108	58684777	NA	1032
SLC38A8	16	84009666	84042157	NA	153
SLC38A9	5	55625844	55712335	NA	126
SLC39A1	1	153959098	153968184	NA	1759
SLC39A10	2	195656807	195737702	NA	259
SLC39A11	17	72645945	73092714	NA	142
SLC39A12	10	17951838	18043292	NA	90
SLC39A13	11	47408494	47416500	NA	946
SLC39A14	8	22367248	22434127	NA	94
SLC39A2	14	20999254	21001875	NA	745
SLC39A3	19	2732524	2740076	NA	605
SLC39A4	8	144412413	144416895	NA	1686
SLC39A5	12	56230035	56237845	NA	1014
SLC39A6	18	36108530	36129394	NA	860
SLC39A7	6	33200825	33204437	NA	838
SLC39A8	4	102251040	102345498	NA	1365
SLC39A9	14	69398378	69462391	NA	1114
SLC3A1	2	44275457	44320823	NA	115
SLC3A2	11	62856011	62888883	NA	1064
SLC40A1	2	189560589	189580887	NA	2031
SLC41A1	1	205789092	205813196	NA	2155
SLC41A2	12	104803496	104928694	NA	21
SLC41A3	3	126006356	126101548	NA	1546
SLC43A1	11	57484530	57515719	NA	1023
SLC43A2	17	1569253	1628886	NA	597
SLC43A3	11	57406953	57427580	NA	127
SLC44A1	9	105244612	105397347	NA	173
SLC44A2	19	10602444	10644559	NA	666
SLC44A3	1	94820341	94895247	NA	1308
SLC44A4	6	31863192	31879046	NA	828
SLC44A5	1	75202130	75611114	NA	2
SLC45A1	1	8318084	8344167	NA	648
SLC45A2	5	33944615	33984675	NA	105
SLC45A3	1	205657852	205680502	NA	2154
SLC45A4	8	141207165	141254629	NA	1662
SLC46A1	17	28394641	28406212	NA	801
SLC46A2	9	112878919	112890913	NA	1446
SLC46A3	13	28700080	28719013	NA	100
SLC47A1	17	19533853	19579033	NA	734
SLC47A2	17	19678314	19716730	NA	735
SLC48A1	12	47773183	47782753	NA	949
SLC4A1	17	44248389	44268134	NA	922
SLC4A10	2	161624334	161985276	NA	227
SLC4A11	20	3227416	3239241	NA	609
SLC4A1AP	2	27663470	27694980	NA	796
SLC4A2	7	151058211	151076527	NA	1737
SLC4A3	2	219627569	219641980	NA	2260
SLC4A4	4	71187285	71572087	NA	141
SLC4A5	2	74216241	74343407	NA	143
SLC4A7	3	27372720	27484420	NA	99
SLC4A8	12	51391316	51515763	NA	977
SLC4A9	5	140360201	140375137	NA	1655
SLC50A1	1	155135343	155138858	NA	1768
SLC51A	3	196216511	196233430	NA	2082
SLC51B	15	65045369	65053396	NA	1081
SLC52A1	17	5032601	5035432	NA	623
SLC52A2	8	144358556	144361286	NA	1686
SLC52A3	20	760079	768584	NA	590
SLC5A1	22	32043031	32113024	NA	829
SLC5A10	17	18950675	19020691	NA	91
SLC5A11	16	24845862	24911628	NA	96
SLC5A12	11	26667018	26722027	NA	788
SLC5A2	16	31483117	31490770	NA	825
SLC5A3	21	34073522	34106262	NA	845
SLC5A4	22	32218475	32255331	NA	103
SLC5A5	19	17871972	17895174	NA	721
SLC5A6	2	27199586	27212307	NA	792
SLC5A7	2	107986513	108013983	NA	21
SLC5A8	12	101156215	101210238	NA	169
SLC5A9	1	48222684	48248644	NA	14
SLC6A1	3	10992733	11039249	NA	83
SLC6A10P	16	32877475	32885142	NA	835
SLC6A11	3	10816231	10938460	NA	83
SLC6A12	12	190076	214205	NA	586
SLC6A13	12	220620	262873	NA	73
SLC6A14	X	116436578	116461458	NA	1473
SLC6A15	12	84859487	84912829	NA	1232
SLC6A16	19	49289634	49325217	NA	961
SLC6A17	1	110150509	110202201	NA	1425
SLC6A18	5	1225354	1246189	NA	594
SLC6A19	5	1201594	1225115	NA	594
SLC6A2	16	55655629	55706192	NA	1009
SLC6A20	3	45755448	45796543	NA	934
SLC6A3	5	1392789	1445428	NA	74
SLC6A4	17	30194318	30235968	NA	815
SLC6A5	11	20599399	20655064	NA	742
SLC6A6	3	14402575	14489349	NA	86
SLC6A7	5	150189956	150211072	NA	216
SLC6A8	X	153688296	153696593	NA	1757
SLC6A9	1	43996482	44031492	NA	920
SLC7A1	13	29509413	29595688	NA	810
SLC7A10	19	33208663	33225850	NA	838
