gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
TMSB4X	X	12903146	12905267	NA	683
TMSB4Y	Y	14324840	14327296	NA	694
TMTC1	12	29545012	29828959	NA	101
TMTC2	12	81605064	82052196	NA	18
TMTC3	12	87060203	87117795	NA	1249
TMTC4	13	100054090	100125190	NA	1348
TMUB1	7	150409104	150411553	NA	1732
TMUB2	17	39619879	39624625	NA	887
TMX1	14	50776635	50794122	NA	972
TMX2	11	57236570	57265021	NA	1021
TMX2-CTNND1	11	57236570	57343228	NA	127
TMX3	18	64491904	64533333	NA	1077
TMX4	20	7905999	7948476	NA	645
TNC	9	116821675	116920357	NA	1476
TNF	6	31651322	31654091	NA	826
TNFAIP1	17	23686674	23698162	NA	765
TNFAIP2	14	102662416	102673529	NA	1368
TNFAIP3	6	138230017	138246144	NA	1639
TNFAIP6	2	151922351	151944808	NA	1744
TNFAIP8	5	118632285	118758198	NA	186
TNFAIP8L1	19	4590526	4606580	NA	620
TNFAIP8L2	1	149395728	149398849	NA	1724
TNFAIP8L2-SCNM1	1	149395728	149409397	NA	1724
TNFAIP8L3	15	49136090	49184765	NA	119
TNFRSF10A	8	23104914	23138625	NA	761
TNFRSF10B	8	22933592	22982645	NA	94
TNFRSF10C	8	23016271	23030895	NA	760
TNFRSF10D	8	23049045	23077488	NA	11
TNFRSF11A	18	58143499	58205923	NA	128
TNFRSF11B	8	120004976	120033564	NA	1500
TNFRSF12A	16	3010313	3012384	NA	607
TNFRSF13B	17	16783122	16816127	NA	713
TNFRSF13C	22	40650981	40652768	NA	895
TNFRSF14	1	2477356	2486614	NA	603
TNFRSF17	16	11966464	11969426	NA	676
TNFRSF18	1	1128750	1131952	NA	593
TNFRSF19	13	23042508	23148244	NA	11
TNFRSF1A	12	6308183	6321544	NA	633
TNFRSF1B	1	12149646	12191864	NA	84
TNFRSF21	6	47307221	47385642	NA	118
TNFRSF25	1	6443800	6448842	NA	634
TNFRSF4	1	1136568	1139411	NA	593
TNFRSF6B	20	61798447	61800495	NA	1056
TNFRSF8	1	12046020	12126851	NA	84
TNFRSF9	1	7898517	7925812	NA	645
TNFSF10	3	173705991	173723991	NA	1910
TNFSF11	13	42034871	42080149	NA	113
TNFSF12	17	7393098	7401931	NA	641
TNFSF12-TNFSF13	17	7393098	7405649	NA	641
TNFSF13	17	7402332	7405649	NA	641
TNFSF13B	13	107719977	107758833	NA	175
TNFSF14	19	6614147	6621599	NA	635
TNFSF15	9	116586735	116608229	NA	1474
TNFSF18	1	171276982	171286726	NA	1891
TNFSF4	1	171419492	171443075	NA	1892
TNFSF8	9	116695443	116732696	NA	1475
TNFSF9	19	6482009	6486939	NA	634
TNIK	3	172262985	172660891	NA	237
TNIP1	5	150389696	150447414	NA	1732
TNIP2	4	2713184	2727901	NA	605
TNIP3	4	122272013	122368071	NA	189
TNK1	17	7225016	7233816	NA	640
TNK2	3	197074631	197120277	NA	2088
TNKS	8	9450831	9677266	NA	82
TNKS1BP1	11	56823678	56848989	NA	1018
TNKS2	10	93548130	93615212	NA	162
TNMD	X	99726445	99741538	NA	1345
TNN	1	173303616	173383825	NA	1907
TNNC1	3	52460146	52463097	NA	985
TNNC2	20	43885261	43889360	NA	919
TNNI1	1	199639517	199657497	NA	2108
TNNI2	11	1816808	1819486	NA	598
TNNI3	19	60354947	60360912	NA	1045
TNNI3K	1	74436515	74782704	NA	144
TNNT1	19	60335877	60352534	NA	1045
TNNT2	1	199594758	199613451	NA	2107
TNNT3	11	1897374	1916512	NA	599
TNP1	2	217432426	217433027	NA	2243
TNP2	16	11269214	11270661	NA	670
TNPO1	5	72148173	72245971	NA	141
TNPO2	19	12671007	12695810	NA	681
TNPO3	7	128381469	128482463	NA	195
TNR	1	173558557	173979375	NA	1909
TNRC18	7	5312948	5429703	NA	78
TNRC18P1	4	141781794	141783684	NA	1666
TNRC4	1	149941503	149955895	NA	26
TNRC6A	16	24648549	24745048	NA	773
TNRC6B	22	38770766	39061758	NA	13
TNRC6C	17	73511912	73616511	NA	1146
TNS1	2	218372756	218517041	NA	2251
TNS2	12	51727076	51744429	NA	979
TNS3	7	47281276	47588267	NA	118
TNS4	17	35885605	35911380	NA	858
TNXA	6	32084174	32088778	NA	829
TNXB	6	32116910	32185129	NA	830
TOB1	17	46294585	46300338	NA	938
TOB2	22	40159437	40172973	NA	891
TOB2P1	6	28291094	28294686	NA	800
TOE1	1	45577928	45582237	NA	932
TOLLIP	11	1252173	1287468	NA	594
TOM1	22	34025267	34073987	NA	844
TOM1L1	17	50333050	50394327	NA	969
TOM1L2	17	17687546	17816509	NA	89
TOMM20	1	233339280	233358879	NA	2365
TOMM20L	14	57932396	57945172	NA	128
TOMM22	22	37407899	37410711	NA	870
TOMM34	20	43004184	43022528	NA	913
TOMM40	19	50086316	50098786	NA	967
TOMM40L	1	159462352	159467160	NA	1801
TOMM5	9	37578411	37582636	NA	871
TOMM6	6	41863158	41865612	NA	904
TOMM7	7	22818775	22828996	NA	759
TOMM70A	3	101564992	101602932	NA	169
TONSL	8	145624970	145640620	NA	1696
TOP1	20	39090875	39186540	NA	883
TOP1MT	8	144462871	144513522	NA	1687
TOP1P1	1	169574658	169577087	NA	1878
TOP1P2	22	23490467	23491986	NA	764
TOP2A	17	35798298	35827728	NA	858
TOP2B	3	25614399	25680867	NA	780
TOP3A	17	18117959	18159046	NA	723
TOP3B	22	20641396	20667240	NA	742
TOPAZ1	3	44258381	44348594	NA	115
TOPBP1	3	134802138	134863427	NA	1613
TOPORS	9	32530541	32542626	NA	833
TOR1A	9	131615041	131626262	NA	1589
TOR1AIP1	1	178117799	178155835	NA	242
TOR1AIP2	1	178075724	178113564	NA	1943
TOR1B	9	131605252	131613381	NA	1589
TOR2A	9	129533623	129537449	NA	1573
TOR3A	1	177317734	177331754	NA	1937
TOR4A	9	139292100	139296914	NA	1647
TOX	8	59880530	60194321	NA	130
TOX2	20	41976905	42131668	NA	113
TOX3	16	51029418	51139215	NA	121
TOX4	14	21015174	21037161	NA	745
TP53	17	7512444	7531593	NA	642
TP53AIP1	11	128309836	128318504	NA	1563
TP53BP1	15	41486703	41589999	NA	112
TP53BP2	1	222034217	222100297	NA	284
TP53I11	11	44910474	44929433	NA	927
TP53I13	17	24919864	24924301	NA	775
TP53I3	2	24153806	24161589	NA	769
TP53INP1	8	96007375	96030791	NA	1317
TP53INP2	20	32755808	32764901	NA	834
TP53RK	20	44746410	44751683	NA	926
TP53TG1	7	86792599	86812744	NA	1247
TP53TG3	16	32172145	33172220	NA	838
TP53TG3B	16	32592349	33172220	NA	833
TP53TG3C	16	32592909	33171660	NA	833
TP53TG3D	16	32172145	32174750	NA	830
TP53TG5	20	43435933	43440371	NA	916
TP63	3	190831909	191097762	NA	31
TP73	1	3558988	3642625	NA	612
TPBG	6	83129641	83133852	NA	1219
TPBGL	11	74629597	74632397	NA	1154
TPCN1	12	112143625	112220772	NA	22
TPCN2	11	68572925	68614648	NA	1108
TPD52	8	81109657	81246449	NA	150
TPD52L1	6	125516573	125626343	NA	192
TPD52L2	20	61967024	61993342	NA	1057
TPD52L3	9	6318348	6321900	NA	633
TPGS1	19	458496	470654	NA	588
TPGS2	18	32613985	32663177	NA	104
TPH1	11	17998659	18018911	NA	722
TPH2	12	70618892	70712488	NA	140
TPI1	12	6846844	6850371	NA	637
TPI1P2	7	128482512	128484529	NA	1565
TPI1P3	6	116466586	116467800	NA	1473
TPK1	7	143779966	144164079	NA	210
TPM1	15	61121890	61151166	NA	1051
TPM2	9	35671989	35680053	NA	857
TPM3	1	152394403	152431235	NA	1747
TPM3P9	19	58627038	58639737	NA	1032
TPM4	19	16039316	16074813	NA	707
TPMT	6	18236523	18263375	NA	724
TPO	2	1396239	1525506	NA	74
TPP1	11	6590572	6597268	NA	635
TPP2	13	102047286	102129524	NA	170
TPPP	5	712976	746510	NA	590
TPPP2	14	20568184	20570172	NA	741
TPPP3	16	65981210	65984939	NA	1088
TPR	1	184547408	184611080	NA	3
TPRA1	3	128774596	128792292	NA	1567
TPRG1	3	190372456	190523965	NA	254
TPRG1L	1	3531415	3536554	NA	611
TPRKB	2	73810464	73818025	NA	1148
TPRN	9	139205889	139214984	NA	1647
TPRX1	19	52996311	52998673	NA	989
TPRXL	3	13953807	14082482	NA	86
TPSAB1	16	1218336	1232556	NA	594
TPSB2	16	1218336	1232556	NA	594
TPSD1	16	1246273	1248495	NA	594
TPSG1	16	1211652	1215257	NA	594
TPST1	7	65307693	65462873	NA	135
TPST2	22	25251713	25316089	NA	97
TPT1	13	44805605	44813419	NA	926
TPTE	21	9928057	10012814	NA	82
TPTE2	13	18895018	19033714	NA	91
TPTE2P1	13	24400892	24440607	NA	771
TPTE2P3	13	51961128	52059226	NA	122
TPTE2P5	13	40269120	40393886	NA	111
TPTE2P6	13	24052345	24069812	NA	768
TPTEP1	22	15462800	15509720	NA	87
TPX2	20	29790564	29853264	NA	812
TR2IT1	3	127773469	127774169	NA	1559
TRA2A	7	23510925	23538185	NA	764
TRA2B	3	187115051	187138618	NA	2012
TRA@	14	21180948	22090938	NA	753
TRABD	22	48966473	48980154	NA	958
TRABD2A	2	84902301	84961880	NA	19
TRABD2B	1	47998786	48235149	NA	14
TRADD	16	65745589	65751313	NA	1086
TRAF1	9	122704491	122731272	NA	1521
TRAF2	9	138900785	138943494	NA	205
TRAF3	14	102313568	102447590	NA	1366
TRAF3IP1	2	238893923	238974280	NA	300
TRAF3IP2	6	111983273	112034170	NA	1439
TRAF3IP3	1	207995999	208022291	NA	271
TRAF4	17	24095149	24102103	NA	768
TRAF5	1	209566579	209614909	NA	2184
TRAF6	11	36461892	36488439	NA	863
TRAF7	16	2145799	2168131	NA	601
TRAFD1	12	111047731	111075791	NA	1432
TRAIP	3	49841031	49868996	NA	965
TRAK1	3	42107749	42242386	NA	113
TRAK2	2	201950174	202024564	NA	265
TRAM1	8	71648006	71683248	NA	1131
TRAM1L1	4	118224157	118226184	NA	1486
TRAM2	6	52470158	52549821	NA	985
TRANK1	3	36843311	36961552	NA	866
TRAP1	16	3648038	3707599	NA	76
TRAPPC1	17	7774387	7776042	NA	644
TRAPPC10	21	44256633	44350860	NA	115
TRAPPC11	4	184817413	184871741	NA	1995
TRAPPC12	2	3362452	3462349	NA	76
TRAPPC13	5	64956313	64997710	NA	1080
TRAPPC2	X	13640281	13662675	NA	689
TRAPPC2B	19	62566690	62568533	NA	1062
TRAPPC2L	16	87451006	87456587	NA	1252
TRAPPC3	1	36374756	36394241	NA	862
TRAPPC3L	6	116924343	116973466	NA	1477
TRAPPC4	11	118394450	118399594	NA	1488
TRAPPC5	19	7651706	7653748	NA	643
TRAPPC6A	19	50358025	50373341	NA	969
TRAPPC6B	14	38686765	38709385	NA	880
TRAPPC8	18	27663133	27777089	NA	796
TRAPPC9	8	140811767	141537860	NA	207
TRAT1	3	110024320	110056404	NA	1424
TRDMT1	10	17224987	17284076	NA	716
TRDN	6	123579182	123999937	NA	23
TREH	11	118034151	118055591	NA	1485
TREM1	6	41350976	41362435	NA	900
TREM2	6	41234221	41238902	NA	899
TREML1	6	41224975	41230065	NA	899
TREML2	6	41265464	41276903	NA	899
TREML3P	6	41284269	41293663	NA	112
TREML4	6	41304039	41314098	NA	900
TREML5P	6	41325092	41325305	NA	900
TRERF1	6	42300648	42527767	NA	113
TRERNA1	20	48090650	48091573	NA	951
TREX1	3	48481922	48484048	NA	954
TREX2	X	152363371	152365139	NA	1747
TRH	3	131175925	131179471	NA	1585
TRHDE	12	70952795	71345689	NA	17
TRHR	8	110168828	110200988	NA	1425
TRIAP1	12	119366146	119368598	NA	1495
TRIB1	8	126511744	126519829	NA	1550
TRIB2	2	12774448	12800309	NA	682
TRIB3	20	309272	326203	NA	587
TRIL	7	28959498	28964554	NA	805
TRIM10	6	30227702	30236690	NA	815
TRIM11	1	226647999	226661140	NA	2314
TRIM13	13	49469143	49490604	NA	962
TRIM14	9	99871392	99921456	NA	168
TRIM15	6	30238961	30248452	NA	815
TRIM16	17	15472004	15526918	NA	703
TRIM16L	17	18543252	18580156	NA	726
TRIM17	1	226662258	226671206	NA	2314
TRIM2	4	154293719	154479924	NA	220
TRIM21	11	4362702	4371502	NA	618
TRIM22	11	5667392	5688669	NA	628
TRIM23	5	64921262	64955943	NA	1080
TRIM24	7	137795618	137920872	NA	204
TRIM25	17	52320268	52346408	NA	984
TRIM26	6	30260210	30289250	NA	101
TRIM27	6	28978757	28999747	NA	806
TRIM28	19	63747647	63753894	NA	1071
TRIM29	11	119487203	119514073	NA	1496
TRIM3	11	6426418	6452265	NA	634
TRIM31	6	30178652	30188846	NA	815
TRIM32	9	118489401	118503400	NA	1489
TRIM33	1	114736921	114855304	NA	182
TRIM34	11	5597749	5622201	NA	627
TRIM35	8	27198319	27224753	NA	792
TRIM36	5	114488357	114544142	NA	1458
TRIM37	17	54414781	54539048	NA	15
TRIM38	6	26070895	26095536	NA	97
TRIM39	6	30402599	30419485	NA	12
TRIM39-RPP21	6	30405066	30422614	NA	12
TRIM4	7	99325965	99355159	NA	167
TRIM40	6	30211863	30224491	NA	815
TRIM41	5	180582868	180595414	NA	1962
TRIM42	3	141879555	141902682	NA	1667
TRIM43	2	95621492	95629196	NA	1314
TRIM43B	2	95506441	95514206	NA	1313
TRIM44	11	35640875	35789179	NA	13
TRIM45	1	117455199	117465934	NA	1481
TRIM46	1	153412886	153424071	NA	1755
TRIM47	17	71381839	71386251	NA	1129
TRIM48	11	54786233	54795171	NA	125
TRIM49	11	89170470	89414418	NA	1267
TRIM49B	11	49009727	49016105	NA	958
TRIM49C	11	89403921	89414841	NA	1267
TRIM49D1	11	89284287	89305816	NA	1266
TRIM49D2	11	89284226	89305877	NA	1266
TRIM5	11	5641000	5662915	NA	628
TRIM50	7	72364468	72380021	NA	1137
TRIM51	11	55407348	55415860	NA	1007
TRIM51HP	11	54817754	54822284	NA	1003
TRIM52	5	180615991	180620725	NA	245
TRIM53AP	11	89214812	89375324	NA	1266
TRIM54	2	27358800	27383811	NA	793
TRIM55	8	67201831	67250272	NA	137
TRIM56	7	100515439	100521739	NA	1351
TRIM58	1	246087123	246110061	NA	2462
TRIM59	3	161635984	161650320	NA	1818
TRIM6	11	5573906	5590764	NA	627
TRIM6-TRIM34	11	5574440	5622201	NA	627
TRIM60	4	166172600	166182346	NA	1852
TRIM61	4	166095047	166118268	NA	1852
TRIM62	1	33383589	33420258	NA	839
TRIM63	1	26250382	26266712	NA	785
TRIM64	11	89341319	89346888	NA	1266
TRIM64B	11	89243253	89248833	NA	1265
TRIM64C	11	49031841	49037240	NA	959
TRIM65	17	71396635	71404679	NA	1129
TRIM66	11	8590159	8636959	NA	650
TRIM67	1	229365296	229423937	NA	291
TRIM68	11	4576477	4586065	NA	619
TRIM69	15	42815851	42847319	NA	911
TRIM7	5	180553529	180564899	NA	1962
TRIM71	3	32834513	32908775	NA	104
TRIM72	16	31132842	31145263	NA	822
TRIM73	7	72067943	74872832	NA	1156
TRIM74	7	72067951	72077933	NA	1134
TRIM77	11	89083114	89090688	NA	1264
TRIM8	10	104394241	104408066	NA	1381
TRIM9	14	50511730	50632529	NA	121
TRIML1	4	189297591	189305643	NA	2029
TRIML2	4	189249419	189263735	NA	2028
TRIO	5	14196828	14562458	NA	86
TRIOBP	22	36422940	36502509	NA	107
TRIP10	19	6690692	6702537	NA	636
TRIP11	14	91503995	91576156	NA	1283
TRIP12	2	230336796	230494969	NA	292
TRIP13	5	945968	971164	NA	592
TRIP4	15	62467055	62534555	NA	132
TRIP6	7	100302885	100309012	NA	1350
TRIQK	8	93964933	94047548	NA	162
TRIT1	1	40079292	40121765	NA	111
TRMT1	19	13076713	13088563	NA	684
TRMT10A	4	100686886	100704237	NA	1353
TRMT10B	9	37743799	37768969	NA	13
TRMT10C	3	102763369	102767980	NA	1369
TRMT11	6	126349268	126402113	NA	193
TRMT112	11	63840539	63842132	NA	1072
TRMT12	8	125532228	125534447	NA	1542
TRMT13	1	100371293	100388642	NA	1350
TRMT1L	1	183353840	183392853	NA	247
TRMT2A	22	18479388	18484818	NA	90
TRMT2B	X	100150989	100193761	NA	1349
TRMT44	4	8493431	8529182	NA	81
TRMT5	14	60507919	60517550	NA	1046
TRMT6	20	5866478	5879204	NA	629
TRMT61A	14	103065261	103073163	NA	1371
TRMT61B	2	28926191	28946679	NA	805
TRMU	22	45109961	45131901	NA	929
TRNAU1AP	1	28752115	28777644	NA	804
TRNP1	1	27192781	27199964	NA	792
TRNT1	3	3143599	3167528	NA	9
TRO	X	54963720	54974591	NA	1004
TROAP	12	48003237	48011781	NA	951
TROVE2	1	191295174	191327529	NA	2044
TRPA1	8	73096039	73150373	NA	142
TRPC1	3	143925955	144009419	NA	1683
TRPC2	11	3604265	3615365	NA	612
TRPC3	4	123019632	123092359	NA	1523
TRPC4	13	37108772	37341939	NA	108
TRPC4AP	20	33053867	33144279	NA	837
TRPC5	X	110904197	111212660	NA	22
TRPC5OS	X	111005934	111033869	NA	178
TRPC6	11	100827504	100959869	NA	169
TRPC7	5	135576897	135729063	NA	202
TRPM1	15	29080555	29240768	NA	100
TRPM2	21	44597911	44687392	NA	925
TRPM2-AS	21	44658903	44669874	NA	925
TRPM3	9	72339785	72926334	NA	17
TRPM4	19	54352827	54406910	NA	124
TRPM5	11	2382321	2400851	NA	603
TRPM6	9	76527230	76692830	NA	18
TRPM7	15	48636647	48766304	NA	119
TRPM8	2	234490781	234592905	NA	2374
TRPS1	8	116489899	116750429	NA	184
TRPT1	11	63747846	63750302	NA	1071
TRPV1	17	3415489	3459454	NA	611
TRPV2	17	16259580	16281042	NA	709
TRPV3	17	3360545	3408039	NA	610
TRPV4	12	108705274	108755595	NA	1414
TRPV5	7	142315388	142340942	NA	1670
TRPV6	7	142279077	142293612	NA	1670
TRRAP	7	98314048	98448802	NA	166
TRUB1	10	116687941	116727429	NA	1475
TRUB2	9	130111216	130124537	NA	1577
TRY1	7	141598440	141604335	NA	1665
TRY2P	7	141614583	141618551	NA	1665
TSACC	1	154573728	154583409	NA	1764
TSC1	9	134756555	134809841	NA	1613
TSC2	16	2037990	2078714	NA	600
TSC22D1	13	43904278	44048701	NA	14
TSC22D2	3	151608811	151660595	NA	217
TSC22D3	X	106843107	106905673	NA	1400
TSC22D4	7	99902077	99914838	NA	1347
TSEN15	1	182287407	182309967	NA	1975
TSEN2	3	12500930	12549820	NA	680
TSEN34	19	59385930	59390206	NA	1038
TSEN54	17	71024203	71032415	NA	1126
TSFM	12	56462794	56482906	NA	1015
TSG1	6	94473521	94542920	NA	163
TSG101	11	18458433	18505079	NA	90
TSGA10	2	98980155	99137619	NA	167
TSGA10IP	11	65469690	65484010	NA	1084
TSGA13	7	130004025	130022808	NA	1576
TSGA14	7	129824608	129868060	NA	1575
TSHB	1	115373967	115378453	NA	1465
TSHR	14	80491621	80682399	NA	149
TSHZ1	18	71051697	71130893	NA	1127
TSHZ2	20	51022352	51545276	NA	121
TSHZ3	19	36457690	36532030	NA	863
TSIX	X	72928764	72965791	NA	1141
TSKS	19	54934822	54958355	NA	1004
TSKU	11	76171004	76186846	NA	1166
TSL	7	27622117	27633636	NA	795
TSLP	5	110433676	110441621	NA	1427
TSN	2	122229590	122241898	NA	1517
TSNARE1	8	143291347	143482515	NA	209
TSNAX	1	229731021	229768892	NA	2337
TSNAX-DISC1	1	229731021	230243641	NA	292
TSNAXIP1	16	66398281	66419472	NA	1091
TSP50	3	46728609	46734363	NA	941
TSPAN1	1	46413335	46424221	NA	939
TSPAN10	17	77214601	77226190	NA	1174
TSPAN11	12	30971104	31040804	NA	821
TSPAN12	7	120214609	120285413	NA	1502
TSPAN13	7	16759875	16790686	NA	1
TSPAN14	10	82204017	82272371	NA	1212
TSPAN15	10	70881231	70937429	NA	140
TSPAN16	19	11267814	11298672	NA	83
TSPAN17	5	176006993	176018665	NA	1927
TSPAN18	11	44742551	44910553	NA	927
TSPAN19	12	83932224	83954186	NA	1225
TSPAN2	1	115392155	115433644	NA	1465
TSPAN3	15	75123414	75150625	NA	1158
TSPAN31	12	56425050	56428293	NA	1015
TSPAN32	11	2279818	2296006	NA	602
TSPAN33	7	128571947	128596771	NA	195
TSPAN4	11	832823	857116	NA	591
TSPAN5	4	99610540	99798835	NA	20
TSPAN6	X	99768760	99778757	NA	1346
TSPAN7	X	38305674	38433116	NA	109
TSPAN8	12	69805143	69838046	NA	1117
TSPAN9	12	3056781	3265991	NA	9
TSPEAR	21	44742202	44955923	NA	115
TSPO	22	41877463	41889192	NA	904
TSPO2	6	41118214	41120054	NA	898
TSPY1	Y	9914563	9917358	NA	660
TSPY10	Y	9296048	9978122	NA	661
TSPY2	Y	6174263	6177053	NA	632
TSPY26P	20	30240609	30241824	NA	815
TSPY3	Y	9235072	9978285	NA	661
TSPY4	Y	9235118	9978285	NA	82
TSPY8	Y	9255451	9258202	NA	655
TSPYL1	6	116702714	116707973	NA	1475
TSPYL2	X	53128266	53134453	NA	990
TSPYL4	6	116677823	116681954	NA	1475
TSPYL5	8	98354889	98359352	NA	1335
TSPYL6	2	54333818	54336913	NA	999
TSR1	17	2172731	2187428	NA	601
TSR2	X	54483577	54488456	NA	1000
TSR3	16	1339241	1341874	NA	595
TSSC1	2	3171747	3360660	NA	76
TSSC2	11	3358766	3386954	NA	610
TSSC4	11	2378293	2381684	NA	603
TSSK1B	5	112796149	112798627	NA	1445
TSSK2	22	17498320	17500136	NA	718
TSSK3	1	32600384	32602511	NA	833
TSSK4	14	23744696	23747294	NA	766
TSSK6	19	19486027	19487469	NA	733
TST	22	35736845	35746170	NA	857
TSTA3	8	144765930	144770875	NA	1689
TSTD1	1	159274044	159275398	NA	1800
TSTD2	9	99402182	99435783	NA	1343
TSTD3	6	100075590	100087780	NA	1348
TTBK1	6	43319199	43363975	NA	915
TTBK2	15	40823835	41000300	NA	13
TTC1	5	159368684	159425130	NA	3
TTC12	11	112690460	112749228	NA	180
TTC13	1	229108609	229181241	NA	291
TTC14	3	181802611	181818829	NA	1972
TTC15	2	3362575	3462343	NA	76
TTC16	9	129518165	129533700	NA	1573
TTC17	11	43337010	43473059	NA	114
TTC18	10	74683526	74788618	NA	144
TTC19	17	15843418	15873448	NA	88
TTC21A	3	39124155	39155398	NA	883
TTC21B	2	166438117	166518594	NA	231
TTC22	1	55019339	55039529	NA	1004
TTC23	15	97494050	97608954	NA	20
TTC23L	5	34875025	34935321	NA	851
TTC24	1	154816142	154823186	NA	1766
TTC25	17	37340401	37371194	NA	108
TTC26	7	138469029	138527272	NA	1641
TTC27	2	32706590	32899622	NA	104
TTC28	22	26704001	27405853	NA	98
TTC29	4	147847628	148086484	NA	26
TTC3	21	37367440	37497278	NA	108
TTC30A	2	178187271	178191940	NA	1944
TTC30B	2	178123126	178125770	NA	1943
TTC31	2	74563707	74575199	NA	1153
TTC32	2	19959994	19965225	NA	737
TTC33	5	40747434	40791829	NA	111
TTC34	1	2562666	2696090	NA	75
TTC35	8	109525028	109568320	NA	1420
TTC36	11	117903396	117907122	NA	1484
TTC37	5	94825354	94916465	NA	163
TTC38	22	45042524	45068569	NA	928
TTC39A	1	51525517	51583376	NA	978
TTC39B	9	15160841	15297358	NA	87
TTC39C	18	19826734	19969572	NA	11
TTC3P1	X	74877097	74879639	NA	1156
TTC4	1	54954082	54980916	NA	1004
TTC41P	12	102761656	102848119	NA	1369
TTC5	14	19827140	19843993	NA	736
TTC6	14	37334263	37381304	NA	108
TTC7A	2	46996771	47156779	NA	117
TTC7B	14	90076684	90352514	NA	19
TTC8	14	88360249	88414093	NA	1259
TTC9	14	70178256	70211830	NA	1120
TTC9B	19	45413804	45416146	NA	931
TTC9C	11	62252527	62262684	NA	132
TTF1	9	134240757	134272059	NA	1609
TTF2	1	117404471	117447014	NA	1480
TTI1	20	36044822	36095284	NA	860
TTI2	8	33475568	33490245	NA	840
TTK	6	80771040	80808963	NA	1201
TTL	2	112956201	113006693	NA	180
TTLL1	22	41765466	41815378	NA	112
TTLL10	1	1099148	1123176	NA	593
TTLL11	9	123624024	123895706	NA	191
TTLL12	22	41892571	41913081	NA	904
TTLL13	15	88594866	88603191	NA	1260
TTLL13P	15	88593767	88603324	NA	1260
TTLL2	6	167658563	167692981	NA	1864
TTLL3	3	9826643	9853040	NA	660
TTLL4	2	219283811	219328382	NA	2258
TTLL5	14	75197303	75491178	NA	144
TTLL6	17	44194591	44249468	NA	922
TTLL7	1	84107644	84237421	NA	153
TTLL9	20	29922165	29995663	NA	813
TTN	2	179098963	179380395	NA	30
TTPA	8	64134601	64161166	NA	1074
TTPAL	20	42537939	42556658	NA	909
TTR	18	27425727	27432984	NA	794
TTRAP	6	24758183	24775094	NA	96
TTTY1	Y	6318441	10221928	NA	662
TTTY10	Y	21036941	21090502	NA	745
TTTY11	Y	8711360	8745423	NA	651
TTTY12	Y	7732964	7738723	NA	80
TTTY13	Y	22154873	22165940	NA	754
TTTY14	Y	19493774	19698821	NA	91
TTTY15	Y	13283691	13313547	NA	686
TTTY16	Y	7627397	7629288	NA	643
TTTY17A	Y	23407118	25740308	NA	781
TTTY17B	Y	23407118	25740308	NA	776
TTTY17C	Y	23407118	25740308	NA	763
TTTY18	Y	8611410	8611919	NA	650
TTTY19	Y	8632512	8633324	NA	650
TTTY1B	Y	6318441	10221928	NA	633
TTTY2	Y	6334284	10206085	NA	662
TTTY20	Y	9227488	9232441	NA	655
TTTY21	Y	6371474	10168905	NA	662
TTTY21B	Y	6371474	10168905	NA	662
TTTY22	Y	10248761	10260854	NA	663
TTTY23	Y	6170486	10359571	NA	664
TTTY23B	Y	6170486	10359571	NA	664
TTTY2B	Y	6334284	10206085	NA	662
TTTY3	Y	24492261	26288923	NA	785
TTTY3B	Y	24492261	26288923	NA	785
TTTY4	Y	25125736	25162560	NA	776
TTTY4B	Y	25125736	25162560	NA	776
TTTY4C	Y	25125736	25162560	NA	776
TTTY5	Y	22852332	22854411	NA	759
TTTY6	Y	22700499	22996994	NA	758
TTTY6B	Y	22700521	22996972	NA	760
TTTY7	Y	6377508	10162871	NA	662
TTTY7B	Y	6377508	10162871	NA	662
TTTY8	Y	6399071	10141308	NA	662
TTTY8B	Y	6399071	10141308	NA	662
TTTY9A	Y	19202479	19360471	NA	732
TTTY9B	Y	19202479	19360471	NA	732
TTYH1	19	59618416	59639711	NA	129
TTYH2	17	69721290	69769752	NA	139
TTYH3	7	2638128	2670962	NA	605
TUB	11	8016755	8084230	NA	646
TUBA1A	12	47864844	47869374	NA	950
TUBA1B	12	47807832	47811571	NA	949
TUBA1C	12	47907975	47953388	NA	950
TUBA3C	13	18645909	18653992	NA	727
TUBA3D	2	131950049	131956977	NA	1591
TUBA3E	2	130665787	130672504	NA	1581
TUBA3FP	22	19692495	19698576	NA	735
TUBA4A	2	219822676	219827574	NA	2262
TUBA4B	2	219826208	219845154	NA	2262
TUBA8	22	16973452	16994498	NA	714
TUBAL3	10	5425060	5436793	NA	626
TUBB	6	30795956	30801182	NA	819
TUBB1	20	57027703	57035104	NA	1020
TUBB2A	6	3098900	3102782	NA	608
TUBB2B	6	3169493	3172967	NA	609
TUBB2C	9	139255559	139257980	NA	1647
TUBB3	16	88515917	88530006	NA	1260
TUBB4	19	6445329	6453330	NA	634
TUBB4A	19	6445329	6453859	NA	634
TUBB4B	9	139255531	139257980	NA	1647
TUBB4Q	4	191140669	191143022	NA	2043
TUBB6	18	12297667	12319824	NA	678
TUBB8	10	82827	85180	NA	585
TUBBP5	9	140164385	140191706	NA	1654
TUBD1	17	55291621	55325088	NA	125
